id,token,username,time,date,activity,path
3227,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,"Muneeb Baig",16:25:02,26-March-2024,"{"class1":"2nd-Year","section1":"b"}",http://192.168.100.2:8000/get-students-list
3228,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,"Muneeb Baig",16:25:02,26-March-2024,"{"students":[{"admission_number":37,"roll_no":"37","student_full_name":"Elizabeth Garcia","student_mobile_number":"9876543474","father_full_name":"Garcia Sr.","father_mobile_number":"9876543475","joining_date":"2024-01-13","email":"elizabeth.garcia@example.com","cnic":"3885890123","department":"ict","class":"2nd-year","section":"b","shift":"morning"},{"admission_number":38,"roll_no":"38","student_full_name":"Sofia Martinez","student_mobile_number":"9876543476","father_full_name":"Martinez Sr.","father_mobile_number":"9876543477","joining_date":"2024-01-14","email":"sofia.martinez@example.com","cnic":"45677401234","department":"ict","class":"2nd-year","section":"b","shift":"morning"},{"admission_number":39,"roll_no":"39","student_full_name":"Victoria Robinson","student_mobile_number":"9876543478","father_full_name":"Robinson Sr.","father_mobile_number":"9876543479","joining_date":"2024-01-01","email":"victoria@gmail.com","cnic":"23453345123","department":"ict","class":"2nd-year","section":"b","shift":"morning"},{"admission_number":40,"roll_no":"40","student_full_name":"Chloe Lewis","student_mobile_number":"9876543480","father_full_name":"Lewis Sr.","father_mobile_number":"9876543481","joining_date":"2024-01-15","email":"chloe.lewis@example.com","cnic":"56789012345","department":"ict","class":"2nd-year","section":"b","shift":"morning"},{"admission_number":41,"roll_no":"41","student_full_name":"Avery Lee","student_mobile_number":"9876543482","father_full_name":"Lee Sr.","father_mobile_number":"9876543483","joining_date":"2024-01-16","email":"avery.lee@example.com","cnic":"67890123456","department":"ict","class":"2nd-year","section":"b","shift":"morning"},{"admission_number":42,"roll_no":"42","student_full_name":"Ella Walker","student_mobile_number":"9876543484","father_full_name":"Walker Sr.","father_mobile_number":"9876543485","joining_date":"2024-01-17","email":"ella.walker@example.com","cnic":"78901234567","department":"ict","class":"2nd-year","section":"b","shift":"morning"},{"admission_number":43,"roll_no":"43","student_full_name":"Aria Hall","student_mobile_number":"9876543486","father_full_name":"Hall Sr.","father_mobile_number":"9876543487","joining_date":"2024-01-18","email":"aria.hall@example.com","cnic":"89012345678","department":"ict","class":"2nd-year","section":"b","shift":"morning"},{"admission_number":44,"roll_no":"44","student_full_name":"Aaliyah Allen","student_mobile_number":"9876543488","father_full_name":"Allen Sr.","father_mobile_number":"9876543489","joining_date":"2024-01-19","email":"aaliyah.allen@example.com","cnic":"90123456789","department":"ict","class":"2nd-year","section":"b","shift":"morning"},{"admission_number":45,"roll_no":"45","student_full_name":"Aubrey Young","student_mobile_number":"9876543490","father_full_name":"Young Sr.","father_mobile_number":"9876543491","joining_date":"2024-01-20","email":"aubrey.young@example.com","cnic":"12345678901","department":"ict","class":"2nd-year","section":"b","shift":"morning"},{"admission_number":46,"roll_no":"46","student_full_name":"Riley King","student_mobile_number":"9876543492","father_full_name":"King Sr.","father_mobile_number":"9876543493","joining_date":"2024-01-21","email":"riley.king@example.com","cnic":"23456789012","department":"ict","class":"2nd-year","section":"b","shift":"morning"},{"admission_number":47,"roll_no":"47","student_full_name":"Camila Wright","student_mobile_number":"9876543494","father_full_name":"Wright Sr.","father_mobile_number":"9876543495","joining_date":"2024-01-22","email":"camila.wright@example.com","cnic":"34567890123","department":"ict","class":"2nd-year","section":"b","shift":"morning"},{"admission_number":48,"roll_no":"48","student_full_name":"Scarlett Scott","student_mobile_number":"9876543496","father_full_name":"Scott Sr.","father_mobile_number":"9876543497","joining_date":"2024-01-23","email":"scarlett.scott@example.com","cnic":"45678901234","department":"ict","class":"2nd-year","section":"b","shift":"morning"},{"admission_number":49,"roll_no":"49","student_full_name":"Layla Green","student_mobile_number":"9876543498","father_full_name":"Green Sr.","father_mobile_number":"9876543499","joining_date":"2024-01-24","email":"layla.green@example.com","cnic":"56789012345","department":"ict","class":"2nd-year","section":"b","shift":"morning"},{"admission_number":50,"roll_no":"50","student_full_name":"Nora Baker","student_mobile_number":"9876543500","father_full_name":"Baker Sr.","father_mobile_number":"9876543501","joining_date":"2024-01-25","email":"nora.baker@example.com","cnic":"67890123456","department":"ict","class":"2nd-year","section":"b","shift":"morning"}],"sdate":"20240101","ldate":"20240131"}",http://192.168.100.2:8000/allfines
3229,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,"Muneeb Baig",16:25:02,26-March-2024,"{"class1":"3rd-Year","section1":"a"}",http://192.168.100.2:8000/get-students-list
3230,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,"Muneeb Baig",16:25:02,26-March-2024,"{"students":[{"admission_number":51,"roll_no":"51","student_full_name":"Zoey Adams","student_mobile_number":"9876543502","father_full_name":"Adams Sr.","father_mobile_number":"9876543503","joining_date":"2024-01-26","email":"zoey.adams@example.com","cnic":"78901234567","department":"ict","class":"3rd-year","section":"a","shift":"morning"},{"admission_number":52,"roll_no":"52","student_full_name":"Penelope Nelson","student_mobile_number":"9876543504","father_full_name":"Nelson Sr.","father_mobile_number":"9876543505","joining_date":"2024-01-27","email":"penelope.nelson@example.com","cnic":"89012345678","department":"ict","class":"3rd-year","section":"a","shift":"morning"},{"admission_number":53,"roll_no":"53","student_full_name":"Lillian Carter","student_mobile_number":"9876543506","father_full_name":"Carter Sr.","father_mobile_number":"9876543507","joining_date":"2024-01-28","email":"lillian.carter@example.com","cnic":"90123456789","department":"ict","class":"3rd-year","section":"a","shift":"morning"},{"admission_number":54,"roll_no":"54","student_full_name":"Addison Mitchell","student_mobile_number":"9876543508","father_full_name":"Mitchell Sr.","father_mobile_number":"9876543509","joining_date":"2024-01-23","email":"addison@gmail.com","cnic":"34242432432","department":"ict","class":"3rd-year","section":"a","shift":"morning"},{"admission_number":55,"roll_no":"55","student_full_name":"Avery Hernandez","student_mobile_number":"9876543510","father_full_name":"Hernandez Sr.","father_mobile_number":"9876543511","joining_date":"2024-01-30","email":"avery.hernandez@example.com","cnic":"12345678901","department":"ict","class":"3rd-year","section":"a","shift":"morning"},{"admission_number":56,"roll_no":"56","student_full_name":"Evelyn Moore","student_mobile_number":"9876543512","father_full_name":"Moore Sr.","father_mobile_number":"9876543513","joining_date":"2024-01-31","email":"evelyn.moore@example.com","cnic":"23456789012","department":"ict","class":"3rd-year","section":"a","shift":"morning"},{"admission_number":57,"roll_no":"57","student_full_name":"Madison Nelson","student_mobile_number":"9876543514","father_full_name":"Nelson Sr.","father_mobile_number":"9876543515","joining_date":"2024-02-01","email":"madison.nelson@example.com","cnic":"34567890123","department":"ict","class":"3rd-year","section":"a","shift":"morning"},{"admission_number":58,"roll_no":"58","student_full_name":"Scarlett Carter","student_mobile_number":"9876543516","father_full_name":"Carter Sr.","father_mobile_number":"9876543517","joining_date":"2024-02-02","email":"scarlett.carter@example.com","cnic":"45678901234","department":"ict","class":"3rd-year","section":"a","shift":"morning"},{"admission_number":59,"roll_no":"59","student_full_name":"VICToria Mitchell","student_mobile_number":"9876543518","father_full_name":"Mitchell Sr.","father_mobile_number":"9876543519","joining_date":"2024-02-03","email":"vICToria.mitchell@example.com","cnic":"56789012345","department":"ict","class":"3rd-year","section":"a","shift":"morning"},{"admission_number":60,"roll_no":"60","student_full_name":"Aria Perez","student_mobile_number":"9876543520","father_full_name":"Perez Sr.","father_mobile_number":"9876543521","joining_date":"2024-02-04","email":"aria.perez@example.com","cnic":"67890123456","department":"ict","class":"3rd-year","section":"a","shift":"morning"}],"sdate":"20240101","ldate":"20240131"}",http://192.168.100.2:8000/allfines
3231,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,"Muneeb Baig",16:25:02,26-March-2024,"{"class1":"3rd-Year","section1":"b"}",http://192.168.100.2:8000/get-students-list
3232,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,"Muneeb Baig",16:25:02,26-March-2024,"{"students":[{"admission_number":61,"roll_no":"61","student_full_name":"Layla Roberts","student_mobile_number":"9876543522","father_full_name":"Roberts Sr.","father_mobile_number":"9876543523","joining_date":"2024-02-05","email":"layla.roberts@example.com","cnic":"78901234567","department":"ict","class":"3rd-year","section":"b","shift":"morning"},{"admission_number":62,"roll_no":"62","student_full_name":"Aubrey Turner","student_mobile_number":"9876543524","father_full_name":"Turner Sr.","father_mobile_number":"9876543525","joining_date":"2024-02-06","email":"aubrey.turner@example.com","cnic":"89012345678","department":"ict","class":"3rd-year","section":"b","shift":"morning"},{"admission_number":63,"roll_no":"63","student_full_name":"Zoey Phillips","student_mobile_number":"9876543526","father_full_name":"Phillips Sr.","father_mobile_number":"9876543527","joining_date":"2024-02-07","email":"zoey.phillips@example.com","cnic":"90123456789","department":"ict","class":"3rd-year","section":"b","shift":"morning"},{"admission_number":64,"roll_no":"64","student_full_name":"Nora Campbell","student_mobile_number":"9876543528","father_full_name":"Campbell Sr.","father_mobile_number":"9876543529","joining_date":"2024-02-08","email":"nora.campbell@example.com","cnic":"12345678901","department":"ict","class":"3rd-year","section":"b","shift":"morning"},{"admission_number":65,"roll_no":"65","student_full_name":"Addison Parker","student_mobile_number":"9876543530","father_full_name":"Parker Sr.","father_mobile_number":"9876543531","joining_date":"2024-02-09","email":"addison.parker@example.com","cnic":"23456789012","department":"ict","class":"3rd-year","section":"b","shift":"morning"},{"admission_number":66,"roll_no":"66","student_full_name":"Lillian Evans","student_mobile_number":"9876543532","father_full_name":"Evans Sr.","father_mobile_number":"9876543533","joining_date":"2024-02-10","email":"lillian.evans@example.com","cnic":"34567890123","department":"ict","class":"3rd-year","section":"b","shift":"morning"},{"admission_number":67,"roll_no":"67","student_full_name":"Aaliyah Edwards","student_mobile_number":"9876543534","father_full_name":"Edwards Sr.","father_mobile_number":"9876543535","joining_date":"2024-02-11","email":"aaliyah.edwards@example.com","cnic":"45678901234","department":"ict","class":"3rd-year","section":"b","shift":"morning"},{"admission_number":68,"roll_no":"68","student_full_name":"Aubree Collins","student_mobile_number":"9876543536","father_full_name":"Collins Sr.","father_mobile_number":"9876543537","joining_date":"2024-02-12","email":"aubree.collins@example.com","cnic":"56789012345","department":"ict","class":"3rd-year","section":"b","shift":"morning"}],"sdate":"20240101","ldate":"20240131"}",http://192.168.100.2:8000/allfines
3233,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,"Muneeb Baig",16:26:40,26-March-2024,"{"usern":"4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8"}",http://192.168.100.2:8000/get-permissions
3234,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,"Muneeb Baig",16:26:41,26-March-2024,"{"number":"4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8"}",http://192.168.100.2:8000/get-special-classes
3235,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,"Muneeb Baig",16:26:41,26-March-2024,"{"number":"4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8"}",http://192.168.100.2:8000/get-special-sections
3236,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,"Muneeb Baig",16:26:41,26-March-2024,"{"number":"4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8"}",http://192.168.100.2:8000/get-sessions
3237,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,"Muneeb Baig",16:26:41,26-March-2024,"{"class1":"1st-year","section1":"a"}",http://192.168.100.2:8000/get-students-list
3238,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,"Muneeb Baig",16:26:41,26-March-2024,"{"students":[{"admission_number":1,"roll_no":"1","student_full_name":"John Doe xx","student_mobile_number":"9876543210","father_full_name":"Doe Sr.","father_mobile_number":"9876543211","joining_date":"2024-02-14","email":"john.doe@example.com","cnic":"1234567890123","department":"ict","class":"1st-year","section":"a","shift":"morning"},{"admission_number":2,"roll_no":"2","student_full_name":"Alice Smith d","student_mobile_number":"9876543220","father_full_name":"Smith Sr.","father_mobile_number":"9876543221","joining_date":"2024-01-01","email":"alice.smith@example.com","cnic":"1234567890456","department":"ict","class":"1st-Year","section":"a","shift":"morning"},{"admission_number":3,"roll_no":"3","student_full_name":"Bob Johnson","student_mobile_number":"9876543230","father_full_name":"Johnson Sr. s","father_mobile_number":"9876543231","joining_date":"2024-01-01","email":"bob.johnson@example.com","cnic":"1234567890789","department":"ict","class":"1st-Year","section":"a","shift":"morning"},{"admission_number":4,"roll_no":"4","student_full_name":"Eva Williams abc","student_mobile_number":"9876543240","father_full_name":"Williams Sr.","father_mobile_number":"9876543241","joining_date":"2024-01-01","email":"eva.williams@example.com","cnic":"1234567891012","department":"ict","class":"1st-Year","section":"a","shift":"morning"},{"admission_number":5,"roll_no":"5","student_full_name":"Sophia Brown","student_mobile_number":"9876543250","father_full_name":"Brown Sr abc","father_mobile_number":"9876543251","joining_date":"2024-01-01","email":"sophia.brown@example.com","cnic":"1234567891234","department":"ict","class":"1st-Year","section":"a","shift":"morning"},{"admission_number":6,"roll_no":"6","student_full_name":"Oliver Davis","student_mobile_number":"9876543260","father_full_name":"Davis Sr elvin","father_mobile_number":"9876543261","joining_date":"2024-01-01","email":"oliver.davis@example.com","cnic":"1234567892345","department":"ict","class":"1st-Year","section":"a","shift":"morning"},{"admission_number":7,"roll_no":"7","student_full_name":"Emma Wilson","student_mobile_number":"9876543270","father_full_name":"Wilson Sr abc","father_mobile_number":"9876543271","joining_date":"2024-01-01","email":"emma.wilson@example.com","cnic":"1234567893456","department":"ict","class":"1st-Year","section":"a","shift":"morning"},{"admission_number":8,"roll_no":"8","student_full_name":"Liam Garcia","student_mobile_number":"9876543280","father_full_name":"Garcia Sr.","father_mobile_number":"9876543281","joining_date":"2024-01-01","email":"liam.garcia@example.com","cnic":"1234567894567","department":"ict","class":"1st-year","section":"a","shift":"morning"},{"admission_number":9,"roll_no":"9","student_full_name":"Ava Martinez","student_mobile_number":"9876543290","father_full_name":"Martinez Sr.","father_mobile_number":"9876543291","joining_date":"2024-01-01","email":"ava.martinez@example.com","cnic":"1234567895678","department":"ict","class":"1st-year","section":"a","shift":"morning"},{"admission_number":10,"roll_no":"10","student_full_name":"Mia Anderson","student_mobile_number":"9876543300","father_full_name":"Anderson Sr.","father_mobile_number":"9876543301","joining_date":"2024-01-01","email":"mia.anderson@example.com","cnic":"1234567896789","department":"ict","class":"1st-year","section":"a","shift":"morning"},{"admission_number":87,"roll_no":"87","student_full_name":"webroar sxss","student_mobile_number":"9876543270","father_full_name":"webroar","father_mobile_number":"9876543281","joining_date":"2023-09-01","email":"liam.garcia@example.com","cnic":"1234567891012","department":"ict","class":"1st-year","section":"a","shift":"morning"},{"admission_number":95,"roll_no":"95","student_full_name":"muneeb baig","student_mobile_number":"324324243","father_full_name":"atique baig","father_mobile_number":"23424243","joining_date":"2023-09-01","email":"muneeb@gmail.com","cnic":"234242","department":"ict","class":"1st-Year","section":"a","shift":"morning"},{"admission_number":99,"roll_no":"99","student_full_name":"webroar","student_mobile_number":"9876543280","father_full_name":"webroar","father_mobile_number":"9876543271","joining_date":"2023-09-01","email":"liam.garcia@example.com","cnic":"3740667879871","department":"ict","class":"1st-Year","section":"a","shift":"morning"}],"sdate":"20240101","ldate":"20240131"}",http://192.168.100.2:8000/allfines
3239,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,"Muneeb Baig",16:26:41,26-March-2024,"{"class1":"1st-Year","section1":"b"}",http://192.168.100.2:8000/get-students-list
3240,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,"Muneeb Baig",16:26:41,26-March-2024,"{"students":[{"admission_number":11,"roll_no":"11","student_full_name":"Noah Wilson","student_mobile_number":"9876543310","father_full_name":"Wilson Sr.","father_mobile_number":"9876543311","joining_date":"2024-01-01","email":"noah.wilson@example.com","cnic":"1234567897890","department":"ict","class":"1st-year","section":"b","shift":"morning"},{"admission_number":12,"roll_no":"12","student_full_name":"Liam Garcia","student_mobile_number":"9876543320","father_full_name":"Garcia Sr.","father_mobile_number":"9876543321","joining_date":"2024-01-01","email":"liam.garcia@example.com","cnic":"1234567898901","department":"ict","class":"1st-year","section":"b","shift":"morning"},{"admission_number":13,"roll_no":"13","student_full_name":"Ava Martinez","student_mobile_number":"9876543330","father_full_name":"Martinez Sr.","father_mobile_number":"9876543331","joining_date":"2024-01-01","email":"ava.martinez@example.com","cnic":"1234567899012","department":"ict","class":"1st-year","section":"b","shift":"morning"},{"admission_number":14,"roll_no":"14","student_full_name":"Olivia Thomas","student_mobile_number":"9876543340","father_full_name":"Thomas Sr.","father_mobile_number":"9876543341","joining_date":"2024-01-01","email":"olivia.thomas@example.com","cnic":"1223467890123","department":"ict","class":"1st-year","section":"b","shift":"morning"},{"admission_number":15,"roll_no":"15","student_full_name":"Lucas Hernandez","student_mobile_number":"9876543350","father_full_name":"Hernandez Sr.","father_mobile_number":"9876543351","joining_date":"2024-01-01","email":"lucas.hernandez@example.com","cnic":"1114567891234","department":"ict","class":"1st-year","section":"b","shift":"morning"},{"admission_number":16,"roll_no":"16","student_full_name":"Emma Adams","student_mobile_number":"9876543360","father_full_name":"Adams Sr.","father_mobile_number":"9876543361","joining_date":"2024-01-01","email":"emma.adams@example.com","cnic":"1234562292345","department":"ict","class":"1st-year","section":"b","shift":"morning"},{"admission_number":17,"roll_no":"17","student_full_name":"Aiden Baker","student_mobile_number":"9876543370","father_full_name":"Baker Sr.","father_mobile_number":"9876543371","joining_date":"2024-01-01","email":"aiden.baker@example.com","cnic":"123337893456","department":"ict","class":"1st-year","section":"b","shift":"morning"},{"admission_number":18,"roll_no":"18","student_full_name":"Sophia Turner","student_mobile_number":"9876543380","father_full_name":"Turner Sr.","father_mobile_number":"9876543381","joining_date":"2024-01-01","email":"sophia.turner@example.com","cnic":"1234447894567","department":"ict","class":"1st-year","section":"b","shift":"morning"},{"admission_number":19,"roll_no":"19","student_full_name":"Jackson Parker","student_mobile_number":"9876543390","father_full_name":"Parker Sr.","father_mobile_number":"9876543391","joining_date":"2024-01-01","email":"jackson.parker@example.com","cnic":"12345567895678","department":"ict","class":"1st-year","section":"b","shift":"morning"},{"admission_number":20,"roll_no":"20","student_full_name":"Oliver Adams","student_mobile_number":"9876543400","father_full_name":"Adams Sr.","father_mobile_number":"9876543401","joining_date":"2024-01-01","email":"oliver.adams@example.com","cnic":"1266567896789","department":"ict","class":"1st-year","section":"b","shift":"morning"},{"admission_number":21,"roll_no":"21","student_full_name":"Isabella Baker","student_mobile_number":"9876543410","father_full_name":"Baker Sr.","father_mobile_number":"9876543411","joining_date":"2024-01-01","email":"isabella.baker@example.com","cnic":"1237767897890","department":"ict","class":"1st-year","section":"b","shift":"morning"},{"admission_number":70,"roll_no":"70","student_full_name":"bibi nadia","student_mobile_number":"423443433","father_full_name":"bibi adela","father_mobile_number":"232323232","joining_date":"2012-12-12","email":"abc@gmail.com","cnic":"23232323232","department":"ict","class":"1st-year","section":"b","shift":"morning"}],"sdate":"20240101","ldate":"20240131"}",http://192.168.100.2:8000/allfines
3241,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,"Muneeb Baig",16:26:41,26-March-2024,"{"class1":"2nd-Year","section1":"a"}",http://192.168.100.2:8000/get-students-list
3242,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,"Muneeb Baig",16:26:41,26-March-2024,"{"students":[{"admission_number":22,"roll_no":"22","student_full_name":"Mia Turner","student_mobile_number":"9876543420","father_full_name":"Turner Sr.","father_mobile_number":"9876543421","joining_date":"2024-01-01","email":"mia.turner@example.com","cnic":"9876543210","department":"ict","class":"2nd-year","section":"a","shift":"morning"},{"admission_number":23,"roll_no":"23","student_full_name":"Lucas Parker","student_mobile_number":"9876543430","father_full_name":"Parker Sr.","father_mobile_number":"9876543431","joining_date":"2024-01-01","email":"lucas.parker@example.com","cnic":"8765432109","department":"ict","class":"2nd-year","section":"a","shift":"morning"},{"admission_number":24,"roll_no":"24","student_full_name":"Liam Adams","student_mobile_number":"9876543440","father_full_name":"Adams Sr.","father_mobile_number":"9876543441","joining_date":"2024-01-01","email":"liam.adams@example.com","cnic":"7654321098","department":"ict","class":"2nd-year","section":"a","shift":"morning"},{"admission_number":25,"roll_no":"25","student_full_name":"Lily Baker","student_mobile_number":"9876543450","father_full_name":"Baker Sr.","father_mobile_number":"9876543451","joining_date":"2024-01-01","email":"lily.baker@example.com","cnic":"6543210987","department":"ict","class":"2nd-year","section":"a","shift":"morning"},{"admission_number":26,"roll_no":"26","student_full_name":"Mia Johnson","student_mobile_number":"9876543452","father_full_name":"Johnson Sr.","father_mobile_number":"9876543453","joining_date":"2024-01-02","email":"mia.johnson@example.com","cnic":"12341678901","department":"ict","class":"2nd-year","section":"a","shift":"morning"},{"admission_number":27,"roll_no":"27","student_full_name":"Ava Davis","student_mobile_number":"9876543454","father_full_name":"Davis Sr.","father_mobile_number":"9876543455","joining_date":"2024-01-03","email":"ava.davis@example.com","cnic":"23336789012","department":"ict","class":"2nd-year","section":"a","shift":"morning"},{"admission_number":28,"roll_no":"28","student_full_name":"Emma Wilson","student_mobile_number":"9876543456","father_full_name":"Wilson Sr.","father_mobile_number":"9876543457","joining_date":"2024-01-04","email":"emma.wilson@example.com","cnic":"342227890123","department":"ict","class":"2nd-year","section":"a","shift":"morning"},{"admission_number":29,"roll_no":"29","student_full_name":"Sophia Taylor","student_mobile_number":"9876543458","father_full_name":"Taylor Sr.","father_mobile_number":"9876543459","joining_date":"2024-01-05","email":"sophia.taylor@example.com","cnic":"45111901234","department":"ict","class":"2nd-year","section":"a","shift":"morning"},{"admission_number":30,"roll_no":"30","student_full_name":"Isabella Anderson","student_mobile_number":"9876543460","father_full_name":"Anderson Sr.","father_mobile_number":"9876543461","joining_date":"2024-01-06","email":"isabella.anderson@example.com","cnic":"56666012345","department":"ict","class":"2nd-year","section":"a","shift":"morning"},{"admission_number":31,"roll_no":"31","student_full_name":"Charlotte Thomas","student_mobile_number":"9876543462","father_full_name":"Thomas Sr.","father_mobile_number":"9876543463","joining_date":"2024-01-07","email":"charlotte.thomas@example.com","cnic":"67888823456","department":"ict","class":"2nd-year","section":"a","shift":"morning"},{"admission_number":32,"roll_no":"32","student_full_name":"Amelia Jackson","student_mobile_number":"9876543464","father_full_name":"Jackson Sr.","father_mobile_number":"9876543465","joining_date":"2024-01-08","email":"amelia.jackson@example.com","cnic":"78906664567","department":"ict","class":"2nd-year","section":"a","shift":"morning"},{"admission_number":33,"roll_no":"33","student_full_name":"Harper White","student_mobile_number":"9876543466","father_full_name":"White Sr.","father_mobile_number":"9876543467","joining_date":"2024-01-09","email":"harper.white@example.com","cnic":"89012348878","department":"ict","class":"2nd-year","section":"a","shift":"morning"},{"admission_number":34,"roll_no":"34","student_full_name":"Evelyn Harris","student_mobile_number":"9876543468","father_full_name":"Harris Sr.","father_mobile_number":"9876543469","joining_date":"2024-01-10","email":"evelyn.harris@example.com","cnic":"901234565789","department":"ict","class":"2nd-year","section":"a","shift":"morning"},{"admission_number":35,"roll_no":"35","student_full_name":"Abigail Martin","student_mobile_number":"9876543470","father_full_name":"Martin Sr.","father_mobile_number":"9876543471","joining_date":"2024-01-11","email":"abigail.martin@example.com","cnic":"1237758901","department":"ict","class":"2nd-year","section":"a","shift":"morning"},{"admission_number":36,"roll_no":"36","student_full_name":"Emily Thompson","student_mobile_number":"9876543472","father_full_name":"Thompson Sr.","father_mobile_number":"9876543473","joining_date":"2024-01-12","email":"emily.thompson@example.com","cnic":"2347769012","department":"ict","class":"2nd-year","section":"a","shift":"morning"}],"sdate":"20240101","ldate":"20240131"}",http://192.168.100.2:8000/allfines
3243,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,"Muneeb Baig",16:26:42,26-March-2024,"{"class1":"2nd-Year","section1":"b"}",http://192.168.100.2:8000/get-students-list
